date	cad_us	aud_us	cny_us	eur_us	jpy_us
20070912	0.7402930173	0.5814624759	0.1883707099	0.7299052071	0.3613430283
20070913	0.7436921824	0.5750481078	0.1904253728	0.726918582	0.351678422
20070914	0.753552514	0.5806606799	0.1894156213	0.7273081418	0.3479838559
20070917	0.7608567913	0.5684733804	0.1881326185	0.7261394624	0.3513515525
20070918	0.7889190216	0.5989416292	0.1881326185	0.7402934684	0.3403385196
20070919	0.7855785548	0.6051956382	0.1899662116	0.7401636151	0.3411952874
20070920	0.8153840242	0.6161000641	0.1897826327	0.7526295286	0.3558335743
20070921	0.8149553821	0.6217126363	0.1918046924	0.7553564472	0.3466850851
20070924	0.8143127399	0.6242783836	0.1907010163	0.7531489417	0.3534246091
20070925	0.8066309569	0.6327774214	0.1899662116	0.7626282301	0.3545184484
20070926	0.8081203243	0.6374278384	0.1895991026	0.760161018	0.3469013595
20070927	0.8138845256	0.6427196921	0.1896908615	0.7637969095	0.345496914
20070928	0.8359437144	0.654425914	0.1912526338	0.778210622	0.3539712906
20071001	0.8359437144	0.6654906992	0.1912526338	0.7740553175	0.3443110019
20071002	0.8209719992	0.6483322643	0.1912526338	0.763537203	0.3442033035
20071003	0.8211875026	0.6470493906	0.1912526338	0.7563952733	0.3335266578
20071004	0.824641438	0.6560295061	0.1912526338	0.7611998442	0.3361786314
20071005	0.8598006479	0.6706221937	0.1912526338	0.7610699909	0.3307806297
20071008	0.8478068595	0.6634060295	0.1916942453	0.749383197	0.3254294912
20071009	0.8595773405	0.6762347659	0.1892321889	0.7574340995	0.3286765924
20071010	0.857123961	0.6709429121	0.1902416717	0.7614595507	0.3290968251
20071011	0.8685453	0.6743104554	0.1912526338	0.7693805999	0.3276272649
20071012	0.881224547	0.6815266196	0.1904253728	0.7666536813	0.3241771444
20071015	0.8707987779	0.674791533	0.1872176487	0.7696403065	0.3264750694
20071016	0.8631557322	0.6558691469	0.1890488053	0.7663939748	0.3318353485
20071017	0.8732829442	0.6592366902	0.1894156213	0.7702895728	0.3350103617
20071018	0.8746403087	0.6693393201	0.1903335161	0.7813271004	0.3469013595
20071019	0.8924394413	0.6597177678	0.1908296876	0.782625633	0.3571514561
20071022	0.8656226676	0.6533033996	0.1906091229	0.7666536813	0.3581416812
20071023	0.8926695011	0.6725465042	0.1917126519	0.7767822361	0.3544089787
20071024	0.8873901452	0.6796023092	0.1935004283	0.7774315024	0.3613430283
20071025	0.8912898561	0.6882617062	0.1956814984	0.7854824049	0.3606793468
20071026	0.9035362916	0.7042976267	0.1945716207	0.7945721335	0.3610111004
20071029	0.9218069117	0.7100705581	0.1969786077	0.7975587586	0.3551756674
20071030	0.9236977337	0.7044579859	0.1976280738	0.8005453837	0.3559432924
20071031	0.9451903336	0.7265875561	0.1976280738	0.804570835	0.348634255
20071101	0.9282011855	0.6938742784	0.199580128	0.798727438	0.3569316174
20071102	0.9685721721	0.7123155869	0.200604827	0.8091156993	0.3536432246
20071105	0.9717754537	0.7070237332	0.2008845528	0.8054798078	0.3578114332
20071106	1	0.7198524695	0.2008845528	0.8165173354	0.3553948932
20071107	0.9826838802	0.720974984	0.2030328632	0.8241786781	0.3761226039
20071108	0.9680801506	0.7184092367	0.2071235874	0.8315803142	0.3781648367
20071109	0.9466377557	0.6949967928	0.2088571689	0.8318400208	0.3996564848
20071112	0.8862457755	0.6375881976	0.208762842	0.811453058	0.4153516822
20071113	0.9077262284	0.6688582425	0.2047187863	0.8239189716	0.3980137517
20071114	0.8917495475	0.6699807569	0.2063147997	0.8279444228	0.3924128676
20071115	0.8509037289	0.6526619628	0.2068789714	0.8239189716	0.4044913173
20071116	0.8757727238	0.6622835151	0.2064087967	0.829502662	0.3978965723
20071119	0.8506822319	0.6483322643	0.2061268438	0.8301519283	0.411631777
20071120	0.8631557322	0.6605195638	0.2062584076	0.8514478639	0.4093622012
20071121	0.8433979833	0.624599102	0.2089515087	0.8546941956	0.4294602474
20071122	0.8489118743	0.6294098781	0.208762842	0.8543046358	0.4266388907
20071123	0.8407612143	0.6382296344	0.2111626975	0.8522269835	0.429091565
20071126	0.8401030212	0.6260423348	0.2116171393	0.8569017011	0.4418676189
20071127	0.8276727409	0.6380692752	0.2134568501	0.8520971302	0.4235857294
20071128	0.8482487309	0.6592366902	0.211977115	0.85248669	0.4071004544
20071129	0.8239929807	0.6462475946	0.2144450775	0.8419685755	0.4106752093
20071130	0.8173150352	0.6494547787	0.2114088169	0.8265160369	0.3949739368
20071203	0.8175298066	0.6432007697	0.2105572335	0.8305414881	0.403308781
20071204	0.7912217173	0.6321359846	0.2113141454	0.8427476951	0.4119908494
20071205	0.7882918809	0.6260423348	0.2122993553	0.8208024932	0.3978965723
20071206	0.8000600474	0.6401539448	0.2084799374	0.8288533957	0.3939250027
20071207	0.8072690031	0.638710712	0.210462677	0.8289832489	0.3893991595
20071210	0.8051436627	0.6502565747	0.2117876311	0.8356057655	0.3897461786
20071211	0.7851617367	0.6295702373	0.2147304019	0.829502662	0.4018925602
20071212	0.789755787	0.646568313	0.2159681488	0.8359953253	0.3830700233
20071213	0.7741755829	0.6363053239	0.2172080798	0.8248279444	0.3830700233
20071214	0.78121014	0.6128928801	0.2165401529	0.7993767043	0.3695861743
20071217	0.8047191017	0.6053559974	0.2149016521	0.7970393455	0.3757828651
20071218	0.805780821	0.6109685696	0.2138747765	0.7978184651	0.3699226254
20071219	0.8113188267	0.6093649775	0.2153966099	0.7932736008	0.3695861743
20071220	0.8158128376	0.6082424631	0.2169217477	0.786521231	0.3731841892
20071221	0.8361622278	0.6225144323	0.2176855591	0.7931437476	0.3612323663
20071224	0.8475859909	0.6282873637	0.2209986195	0.7963900792	0.3589129338
20071225	0.8500180109	0.6282873637	0.2243851796	0.7962602259	0.3616751308
20071226	0.8598006479	0.6327774214	0.2215555154	0.8067783405	0.3595747592
20071227	0.8595773405	0.6382296344	0.2267422409	0.8228801454	0.3661199071
20071228	0.8595773405	0.6345413727	0.2294179157	0.8372938579	0.3791884025
20071231	0.824641438	0.6361449647	0.2294179157	0.821711466	0.3931103374
20080101	0.8344153537	0.6367864015	0.2294179157	0.8201532269	0.3900933843
20080102	0.8313650928	0.6480115459	0.231421576	0.8365147383	0.4139092224
20080103	0.8409807007	0.6432007697	0.235504697	0.8401506298	0.4178836112
20080104	0.8098250024	0.6284477229	0.2354851047	0.83976107	0.4266388907
20080107	0.8064183595	0.6284477229	0.2361907684	0.8318400208	0.4186088081
20080108	0.8030225443	0.6391917896	0.2371131041	0.835346059	0.4217605589
20080109	0.7968950602	0.647370109	0.2373291423	0.8293728087	0.4110337589
20080110	0.7998487553	0.6680564464	0.2357986467	0.8472925594	0.4163150803
20080111	0.7758265528	0.660679923	0.2375452459	0.8444357876	0.4212746953
20080114	0.7797580072	0.6741500962	0.2397098881	0.8561225815	0.4309370217
20080115	0.7814177507	0.6467286722	0.2415648838	0.8475522659	0.4489172839
20080116	0.7667781348	0.6401539448	0.2434841367	0.8292429555	0.439866923
20080117	0.7547663482	0.6380692752	0.2402816608	0.8265160369	0.4482848438
20080118	0.7606532034	0.6420782553	0.2415253657	0.8241786781	0.4486642368
20080121	0.7454962624	0.6144964721	0.2417822725	0.7978184651	0.4580905583
20080122	0.7586195022	0.6250801796	0.2421381421	0.8271653032	0.4524699258
20080123	0.7702648831	0.6330981398	0.2435237631	0.825087651	0.4499304213
20080124	0.8104649576	0.6446440026	0.2453489494	0.8437865212	0.4468955579
20080125	0.8032344665	0.6419178961	0.2478163525	0.8320997273	0.4491704259
20080128	0.8081203243	0.6560295061	0.2505923394	0.845604467	0.4472741704
20080129	0.8209719992	0.658274535	0.2509526042	0.8433969614	0.4448798742
20080130	0.833761002	0.6688582425	0.2517337965	0.8510583041	0.4525971514
20080131	0.8093985781	0.6685375241	0.2534996039	0.855862875	0.4538707242
20080201	0.8331070457	0.6815266196	0.2533388971	0.8476821192	0.4505644042
20080204	0.8313650928	0.6885824246	0.2515534462	0.8510583041	0.4492970324
20080205	0.8025988261	0.6683771648	0.2531380641	0.8259966238	0.4482848438
20080206	0.8042947094	0.6686978833	0.2520144313	0.823139852	0.4524699258
20080207	0.797316515	0.6645285439	0.2520144313	0.8053499546	0.439118197
20080208	0.8175298066	0.6680564464	0.2520144313	0.8091156993	0.4412417608
20080211	0.8143127399	0.681847338	0.25153341	0.8085962862	0.4461389699
20080212	0.8153840242	0.6788005131	0.2519342388	0.8187248409	0.4417424006
20080213	0.8233449135	0.6683771648	0.2503922702	0.8154785093	0.4293373306
20080214	0.8162418225	0.6773572803	0.2519342388	0.8269055967	0.4340241807
20080215	0.8019635644	0.6879409878	0.253941732	0.8320997273	0.4360074785
20080218	0.8011171371	0.6962796665	0.2568625499	0.8278145695	0.4305675211
20080219	0.78121014	0.7039769083	0.2599979039	0.8382028308	0.4360074785
20080220	0.7903837947	0.7057408595	0.261215242	0.8371640047	0.4319233591
20080221	0.7939495446	0.7047787043	0.2618246781	0.8491105051	0.4417424006
20080222	0.791640927	0.7135984606	0.2615808422	0.8511881574	0.4426194188
20080225	0.8276727409	0.7172867223	0.2595925785	0.8518374237	0.4325405617
20080226	0.8544538086	0.7281911482	0.2585802559	0.873003506	0.4421181254
20080227	0.8602473993	0.742944195	0.261519896	0.8884560447	0.4532336386
20080228	0.8726048884	0.7530468249	0.2676399627	0.8983248929	0.4677794736
20080229	0.8513468578	0.7253046825	0.2677628907	0.8966368004	0.4863734228
20080303	0.8405417722	0.7381334189	0.2693833791	0.8989741592	0.4947102352
20080304	0.8307125835	0.7184092367	0.2688906978	0.9002726919	0.4936288958
20080305	0.8500180109	0.7283515074	0.2681522995	0.9093624205	0.4837053182
20080306	0.8473651672	0.7158434894	0.2689727882	0.9233865732	0.503147775
20080307	0.8396644475	0.7187299551	0.2678653465	0.9194909752	0.5013701774
20080310	0.824641438	0.7023733162	0.2688701766	0.9172834697	0.5153001863
20080311	0.8361622278	0.7228992944	0.2695682204	0.9175431762	0.4928189894
20080312	0.8396644475	0.7257857601	0.2699174929	0.9436436826	0.5180914713
20080313	0.8555655795	0.7485567672	0.2721815398	0.9540319439	0.5329279844
20080314	0.8407612143	0.7352469532	0.2721403126	0.960914167	0.5546689354
20080317	0.8235608926	0.708466966	0.273667269	0.9701337489	0.5784453804
20080318	0.833761002	0.7203335471	0.2743285631	0.9583171017	0.5398141404
20080319	0.7872474709	0.6940346376	0.2770834842	0.9561095962	0.558356641
20080320	0.76636869	0.6735086594	0.2800362977	0.9302687963	0.5490991566
20080321	0.7688277601	0.6781590763	0.2799321234	0.9296195299	0.5460393562
20080324	0.7805875527	0.6855355997	0.2794114736	0.9297493832	0.530362604
20080325	0.7814177507	0.7031751123	0.2801613263	0.9527334112	0.5389497586
20080326	0.7793434789	0.7071840924	0.2848653071	0.9801324503	0.5549632663
20080327	0.7785149106	0.7050994227	0.2887556433	0.9787040644	0.5453127333
20080328	0.7700594593	0.7034958307	0.288523752	0.9766264122	0.5524652384
20080331	0.7628948531	0.695157152	0.2884394459	0.9719516946	0.5425582043
20080401	0.7702648831	0.6861770366	0.288523752	0.9535125308	0.5139086547
20080402	0.7864126839	0.6974021809	0.2870708191	0.9610440203	0.5082318289
20080403	0.8081203243	0.700609365	0.287365386	0.9590962213	0.5075426457
20080404	0.7998487553	0.7118345093	0.287365386	0.969224776	0.5183712047
20080407	0.7853701253	0.7145606158	0.2907402315	0.965329178	0.505753918
20080408	0.7895465337	0.7243425273	0.2908036572	0.9639007921	0.5032846998
20080409	0.777686993	0.7212957024	0.2906133965	0.9796130373	0.5147432456
20080410	0.77562004	0.7265875561	0.292751354	0.9718218413	0.5139086547
20080411	0.768212452	0.7193713919	0.2896839365	0.9783145046	0.5262487302
20080414	0.7781008705	0.7185695959	0.2911843254	0.9806518634	0.524412241
20080415	0.7801726984	0.7171263631	0.2926453692	0.9754577328	0.5141867424
20080416	0.8164563792	0.7382937781	0.2927089582	0.9954551357	0.5148824397
20080417	0.7962631908	0.7336433611	0.2944066815	0.9911699779	0.5042439213
20080418	0.8081203243	0.7286722258	0.2923486924	0.979483184	0.4889176566
20080421	0.8053560066	0.7427838358	0.2910574142	0.9922088041	0.4947102352
20080422	0.8025988261	0.7456703015	0.2933875812	1	0.4981002474
20080423	0.78121014	0.7525657473	0.2947679489	0.9879236463	0.4932238251
20080424	0.7874562705	0.7387748557	0.2937058996	0.9610440203	0.481047449
20080425	0.7882918809	0.7289929442	0.2889454266	0.9552006233	0.4789284836
20080428	0.7908026733	0.7360487492	0.2905499871	0.9585768082	0.4835721822
20080429	0.789755787	0.7283515074	0.2942579755	0.9483184002	0.48410488
20080430	0.8021752762	0.742944195	0.2934936721	0.9546812102	0.4854384182
20080501	0.7735571362	0.7285118666	0.2934936721	0.9355927802	0.4785319003
20080502	0.7762397001	0.7326812059	0.2934936721	0.9284508505	0.4667394172
20080505	0.7903837947	0.7496792816	0.2935361128	0.9389689651	0.4727414051
20080506	0.8115324004	0.7543296985	0.2936634493	0.9407869108	0.4747099725
20080507	0.7968950602	0.7410198845	0.2933875812	0.9180625893	0.4757621821
20080508	0.7805875527	0.7456703015	0.2900429076	0.9261134918	0.4879792231
20080509	0.8062058044	0.7426234766	0.293642225	0.9358524867	0.5001421653
20080512	0.8066309569	0.7509621552	0.2934724527	0.9424750032	0.4875774249
20080513	0.8093985781	0.7381334189	0.2934512339	0.934553954	0.4740531572
20080514	0.810891807	0.7294740218	0.2905077172	0.934034541	0.4706477959
20080515	0.8183893217	0.7387748557	0.2921792161	0.9329957148	0.4754989789
20080516	0.8192495249	0.7636305324	0.2926453692	0.9483184002	0.4839716671
20080519	0.8357252451	0.7599422707	0.296896617	0.9419555902	0.4799871541
20080520	0.833761002	0.7692431046	0.2966834755	0.9576678353	0.489857358
20080521	0.8537872887	0.7758178319	0.2996302384	0.9748084664	0.4982361902
20080522	0.8515684898	0.7671584349	0.3031044277	0.9684456564	0.4835721822
20080523	0.8398837122	0.770365619	0.3035129568	0.9723412544	0.4937639717
20080526	0.8359437144	0.7721295702	0.3046106415	0.9745487599	0.4928189894
20080527	0.8291915925	0.7687620269	0.3017085173	0.962861966	0.4811801003
20080528	0.8398837122	0.7753367543	0.3029109919	0.9585768082	0.4761571755
20080529	0.8427381908	0.7639512508	0.3043091556	0.9405272043	0.4645345332
20080530	0.831800318	0.7644323284	0.3033194151	0.9454616284	0.4646640356
20080602	0.8138845256	0.7637908916	0.305364889	0.9435138294	0.4782676379
20080603	0.7983708832	0.758659397	0.3070485262	0.9319568887	0.470386543
20080604	0.78121014	0.7657152021	0.30398627	0.9298792365	0.4675193114
20080605	0.7814177507	0.7690827453	0.30213775	0.9509154655	0.4592459848
20080606	0.7762397001	0.7753367543	0.3075024614	0.9744189066	0.4723483671
20080609	0.7684175146	0.7535279025	0.3075024614	0.9574081288	0.4541257261
20080610	0.7712926048	0.7474342527	0.3081947018	0.9331255681	0.4402415996
20080611	0.7752071356	0.7498396408	0.3086060226	0.946240748	0.4479056639
20080612	0.7669829172	0.7305965362	0.3108831917	0.9314374757	0.4337766819
20080613	0.7561842764	0.7381334189	0.3120787596	0.9227373068	0.4311834693
20080616	0.765959405	0.7389352149	0.3124051544	0.9339046877	0.4306906652
20080617	0.7774801151	0.7450288647	0.3143883283	0.9405272043	0.4342717714
20080618	0.7803801052	0.7501603592	0.3163986266	0.944292949	0.4350150941
20080619	0.7834961053	0.7559332906	0.3174277025	0.9381898455	0.4330347351
20080620	0.7822486019	0.7612251443	0.3168582527	0.9522139982	0.4418676189
20080623	0.7843285931	0.7591404747	0.318151086	0.9413063239	0.4356351618
20080624	0.7920603024	0.7645926876	0.3190288462	0.9479288404	0.4350150941
20080625	0.798159926	0.7705259782	0.3201054963	0.9596156343	0.4350150941
20080626	0.7889190216	0.7657152021	0.3200175489	0.9722114011	0.4484112844
20080627	0.7950005776	0.7724502886	0.3208754736	0.9762368524	0.4568090495
20080630	0.7731450403	0.7676395125	0.3225060143	0.9722114011	0.457065158
20080701	0.770470347	0.7634701732	0.3220649805	0.9761069991	0.4574495019
20080702	0.7924798435	0.7735728031	0.3227928243	0.9875340865	0.4600173604
20080703	0.7787219917	0.771167415	0.3232563626	0.9624724062	0.4489172839
20080704	0.7758265528	0.7762989096	0.3214920212	0.9651993248	0.4477793179
20080707	0.7822486019	0.7647530468	0.3196438867	0.9675366835	0.4437486973
20080708	0.7774801151	0.7607440667	0.3216903041	0.9597454876	0.4402415996
20080709	0.7937394627	0.7642719692	0.3212937903	0.9681859499	0.4489172839
20080710	0.798159926	0.7743745991	0.3250469614	0.9757174393	0.4447540939
20080711	0.797316515	0.7825529185	0.3269971139	0.9953252824	0.4555299533
20080714	0.8036584372	0.7899294419	0.3246044442	0.9889624724	0.4564250676
20080715	0.8149553821	0.8011545863	0.3298649546	0.9924685106	0.4761571755
20080716	0.8134564823	0.7940987813	0.3321625808	0.9805220101	0.4706477959
20080717	0.8049313611	0.7908915972	0.3299317777	0.9840280483	0.4548913079
20080718	0.8053560066	0.7883258499	0.3308456153	0.9835086352	0.4461389699
20080721	0.8186043079	0.7982681206	0.3279074238	0.9920789508	0.4528516745
20080722	0.8006941754	0.7889672867	0.329753596	0.9746786132	0.4412417608
20080723	0.7939495446	0.7724502886	0.328018512	0.9622126996	0.4336529668
20080724	0.7841204097	0.769563823	0.3281518392	0.9623425529	0.4409915808
20080725	0.7758265528	0.7652341244	0.3303551268	0.9655888846	0.4348911496
20080728	0.7702648831	0.7668377165	0.3262430508	0.9701337489	0.439991792
20080729	0.7671877396	0.7591404747	0.3288633139	0.9500064927	0.4319233591
20080730	0.7694434291	0.7455099423	0.3286853827	0.9489676665	0.4319233591
20080731	0.768212452	0.7418216806	0.3275742568	0.9496169329	0.4353870657
20080801	0.7608567913	0.7216164208	0.3251354959	0.946760161	0.4371256734
20080804	0.7404926598	0.7214560616	0.3230797431	0.9468900143	0.4301982253
20080805	0.729766771	0.7009300834	0.3222634139	0.934034541	0.429583187
20080806	0.7185648809	0.6897049391	0.3237643737	0.9284508505	0.4123501181
20080807	0.7090321046	0.6850545221	0.3205673884	0.9142968446	0.4155923997
20080808	0.6832213691	0.6566709429	0.3218225216	0.8741721854	0.4068628296
20080811	0.6787010367	0.6486529827	0.3217784465	0.862225685	0.4079328213
20080812	0.6871933787	0.6297305965	0.319973579	0.8592390599	0.418125255
20080813	0.6909908411	0.6335792174	0.3218886391	0.8604077393	0.4149907709
20080814	0.6864355978	0.6276459269	0.3206113929	0.8445656408	0.4119908494
20080815	0.6974794395	0.6205901219	0.319072761	0.8331385534	0.4030725306
20080818	0.687382913	0.6247594612	0.3188532124	0.8340475263	0.4078138469
20080819	0.6946116948	0.6305323926	0.3212937903	0.8466432931	0.4123501181
20080820	0.6949935921	0.6322963438	0.3224398428	0.8411894559	0.4111533189
20080821	0.7281871926	0.6436818473	0.3247592958	0.8589793533	0.4288458902
20080822	0.7207171533	0.6186658114	0.3269749249	0.8466432931	0.4086471215
20080825	0.7125236158	0.6157793457	0.3237643737	0.8379431243	0.4170385541
20080826	0.7187603554	0.6027902502	0.3239190535	0.827554863	0.4139092224
20080827	0.7209130386	0.6080821039	0.3262430508	0.8404103363	0.4142695411
20080828	0.7134956027	0.6161000641	0.3281073942	0.8349564992	0.4152313565
20080829	0.6887106502	0.6077613855	0.3237643737	0.8317101675	0.4233420826
20080901	0.682843898	0.5941308531	0.3289522952	0.819244254	0.4325405617
20080902	0.6820893801	0.5745670301	0.3272412362	0.8067783405	0.4250494937
20080903	0.6932761879	0.5711994869	0.3249363079	0.8101545254	0.4288458902
20080904	0.674200954	0.5384862091	0.3265756333	0.7774315024	0.4505644042
20080905	0.6915616938	0.5404105196	0.325179767	0.7783404753	0.4361316302
20080908	0.6849217423	0.5386465683	0.3262652185	0.7610699909	0.4292144365
20080909	0.674013888	0.5166773573	0.3259992498	0.7558758603	0.4477793179
20080910	0.6697209852	0.5072161642	0.3260214103	0.7354888975	0.4408665257
20080911	0.6687901776	0.5280628608	0.3237643737	0.7445786262	0.4439999057
20080912	0.6959489656	0.5522771007	0.3262430508	0.7726269316	0.4340241807
20080915	0.6787010367	0.5248556767	0.3237643737	0.7756135567	0.4818437386
20080916	0.6830326158	0.5056125722	0.3236759994	0.7653551487	0.4573213631
20080917	0.6762609869	0.4924631174	0.3261543868	0.784573432	0.480119602
20080918	0.6932761879	0.5177998717	0.3269083617	0.7828853396	0.4596315633
20080919	0.7216969543	0.5687940988	0.326797436	0.8043111284	0.4402415996
20080922	0.749315201	0.5851507377	0.3276630871	0.8478119725	0.4651822907
20080923	0.7446940618	0.5636626042	0.3317828822	0.8324892871	0.4637580339
20080924	0.7406923407	0.5673508659	0.3292415563	0.8282041293	0.4574495019
20080925	0.7501209792	0.5708787684	0.3300431625	0.8297623685	0.4575776648
20080926	0.7485100467	0.5644644003	0.3245602068	0.8232697052	0.4571932485
20080929	0.7205213053	0.5186016677	0.3245602068	0.7913258018	0.4811801003
20080930	0.6917520496	0.505452213	0.3245602068	0.7591221919	0.4573213631
20081001	0.687382913	0.4956703015	0.3245602068	0.7422412674	0.4577058519
20081002	0.6591608885	0.4698524695	0.3245602068	0.7158810544	0.4720864665
20081003	0.6536476077	0.4728992944	0.3245602068	0.7138034022	0.4669992832
20081006	0.6226187015	0.3864656831	0.3250469614	0.6809505259	0.5176720779
20081007	0.610091444	0.3728351507	0.3312025332	0.687832749	0.522299075
20081008	0.5758211675	0.2960230917	0.3315596186	0.6928970264	0.5427029181
20081009	0.5313752059	0.3271327774	0.3300208842	0.6866640696	0.5561417804
20081010	0.5010547117	0.2629890956	0.326797436	0.6667965199	0.5337851545
20081013	0.5504494187	0.3515073765	0.326797436	0.6990001299	0.5045182252
20081014	0.510788133	0.354233483	0.3276408785	0.6870536294	0.5180914713
20081015	0.4723109661	0.2759781911	0.3275742568	0.6704324114	0.5476404977
20081016	0.4875687685	0.3430083387	0.3270414939	0.6771847812	0.5200519217
20081017	0.4835769481	0.3362732521	0.3269971139	0.6667965199	0.5173926198
20081020	0.472008422	0.3630532393	0.3278852081	0.6578366446	0.510303428
20081021	0.4375892617	0.3090121873	0.3271080688	0.6147253603	0.5372241005
20081022	0.3779673129	0.3109364978	0.3268639895	0.5843396961	0.5734470311
20081023	0.3905600254	0.3102950609	0.3266865265	0.6007012076	0.5755634149
20081024	0.3518762015	0.2312379731	0.3247814201	0.5648617063	0.6275938223
20081027	0.3250376012	0.1969211033	0.3229693768	0.5444747435	0.645318437
20081028	0.3632841509	0.2677998717	0.3259549308	0.5886248539	0.5666852447
20081029	0.427316993	0.2998717126	0.3253568774	0.6082326971	0.5763207384
20081030	0.4518188336	0.3207184092	0.3260878956	0.5965459031	0.5582087743
20081031	0.4682351704	0.3025978191	0.3257998345	0.5783664459	0.5531990628
20081103	0.4901883177	0.3195958948	0.3261100587	0.5636930269	0.554816086
20081104	0.5342844797	0.355035279	0.3265756333	0.6112193222	0.5434269221
20081105	0.5087386917	0.3313021167	0.3282629632	0.6026490066	0.5666852447
20081106	0.4635782223	0.297787043	0.3294196179	0.5733021685	0.5799667247
20081107	0.5101570493	0.3152661963	0.3288855583	0.5770679133	0.5596887901
20081110	0.4692900875	0.304041052	0.3286853827	0.580833658	0.5699832461
20081111	0.4478350713	0.285279025	0.3298872283	0.5504479938	0.5802713688
20081112	0.4057220417	0.2543296985	0.327996293	0.5433060641	0.6193642623
20081113	0.4418195951	0.2997113534	0.3279074238	0.5860277886	0.5755634149
20081114	0.4092373095	0.271969211	0.3291747939	0.5623944942	0.5735980003
20081117	0.4190137277	0.2732520847	0.3285741969	0.5673289183	0.5941112022
20081118	0.4143243767	0.2772610648	0.3291525411	0.5665497987	0.5883903277
20081119	0.384103684	0.2546504169	0.3279074238	0.5491494611	0.6005020675
20081120	0.3278492735	0.20766517	0.3269083617	0.5407089988	0.6313343941
20081121	0.3639521648	0.2427838358	0.3277519277	0.5601869887	0.6019122554
20081124	0.4102241369	0.279025016	0.3289300489	0.6027788599	0.5868516481
20081125	0.4210107735	0.2740538807	0.3292415563	0.617971692	0.6088447886
20081126	0.416736959	0.2804682489	0.3281962869	0.6004415011	0.6060010416
20081127	0.410788541	0.2859204618	0.3282851899	0.6000519413	0.6091614227
20081128	0.3927690374	0.2820718409	0.3288188272	0.5735618751	0.604898029
20081201	0.3927690374	0.2580179602	0.3158080908	0.5613556681	0.6454844734
20081202	0.388081647	0.2663566389	0.3170334222	0.5756395273	0.6459827964
20081203	0.3824630121	0.2702052598	0.317909881	0.5756395273	0.6461489755
20081204	0.3545154776	0.2653944836	0.3163986266	0.5840799896	0.6578708427
20081205	0.3595529856	0.269563823	0.3179318055	0.5771977665	0.6509837363
20081208	0.3835564442	0.3025978191	0.3170772209	0.6025191534	0.6489794878
20081209	0.3747125081	0.2838357922	0.3183046203	0.6044669523	0.6600673324
20081210	0.3787829566	0.2846375882	0.3202814219	0.6153746267	0.651485608
20081211	0.4064239583	0.3083707505	0.3231680477	0.6564082587	0.6733772827
20081212	0.3857475019	0.2934573445	0.3251354959	0.6617322426	0.7103656473
20081215	0.4083923476	0.3016356639	0.3236539075	0.703934554	0.6906009
20081216	0.4512275207	0.3494227069	0.3245823252	0.751850409	0.7238169654
20081217	0.4707992602	0.3577613855	0.3267308884	0.7963900792	0.7498892271
20081218	0.4535951299	0.3301796023	0.3269083617	0.7815868069	0.7082052984
20081219	0.4027801771	0.3264913406	0.324692927	0.7315932996	0.7284121937
20081222	0.4267418244	0.3296985247	0.3230797431	0.7378262563	0.6969577826
20081223	0.4316427897	0.3236048749	0.3238085647	0.7354888975	0.6844688704
20081224	0.4470992912	0.326010263	0.3265756333	0.7427606804	0.6955407603
20081225	0.4349736804	0.3263309814	0.3276186706	0.7456174523	0.6930670054
20081226	0.4263106949	0.3319435536	0.3253790191	0.7471756915	0.6858663103
20081229	0.4314982535	0.3337075048	0.324538089	0.7479548111	0.6883177632
20081230	0.4388999609	0.3402822322	0.3277297165	0.7617192572	0.694656396
20081231	0.4055817265	0.3662604233	0.3294641398	0.7353590443	0.6835967189
20090101	0.426167032	0.3577613855	0.3294641398	0.7423711206	0.6874413759
20090102	0.4521146373	0.3709108403	0.3294641398	0.7336709518	0.6582083621
20090105	0.4776219785	0.3818152662	0.3277963519	0.6975717439	0.6443229663
20090106	0.4828112992	0.3911161001	0.3264647562	0.6796519932	0.6418398846
20090107	0.4643277112	0.3728351507	0.3271302618	0.6930268796	0.6524903253
20090108	0.4938993829	0.374599102	0.3268639895	0.7041942605	0.6756176915
20090109	0.4635782223	0.3593649775	0.3266865265	0.6751071289	0.6973124311
20090112	0.4343934907	0.3226427197	0.3264425828	0.6601740034	0.7098250168
20090113	0.4240149058	0.2960230917	0.3269749249	0.6396571874	0.7112675046
20090114	0.3930455627	0.2888069275	0.326797436	0.6412154266	0.7154290762
20090115	0.3851992124	0.2979474022	0.3264647562	0.6344630567	0.7005113609
20090116	0.377016712	0.3104554201	0.3262652185	0.6483573562	0.6839454644
20090119	0.3820533347	0.30644644	0.3266865265	0.6260225945	0.6888440597
20090120	0.3607504946	0.270365619	0.3254675924	0.5986235554	0.7031869277
20090121	0.3736303274	0.2968248877	0.3257555272	0.6138163875	0.7168816167
20090122	0.3838300204	0.2828736369	0.3262430508	0.6143358005	0.7156105012
20090123	0.420011681	0.2827132777	0.3257555272	0.6103103493	0.7071272934
20090126	0.4192987411	0.2888069275	0.3257555272	0.6378392417	0.7132551463
20090127	0.4109296993	0.2940987813	0.3257555272	0.6414751331	0.7119897172
20090128	0.4498985001	0.2992302758	0.3257555272	0.6334242306	0.691480776
20090129	0.4230123839	0.2783835792	0.3257555272	0.6055057785	0.7014022249
20090130	0.3976210776	0.25	0.326797436	0.5894039735	0.6987325995
